Cluster,Ray
Ptr06,0.120184135
Ptr06,0.101415148
Ptr06,0.134172954
Ptr06,0.089096871
Ptr06,0.092220676
Ptr06,0.103942141
Ptr06,0.065815635
Ptr06,0.102763774
Ptr06,0.103826186
Ptr06,0.11005776
Ptr06,0.092141249
Ptr06,0.065158589
Ptr06,0.138881219
Ptr06,0.106803593
Ptr06,0.130539861
Ptr06,0.086639318
Ptr06,0.078073388
Ptr06,0.113218643
Ptr06,0.127812215
Ptr06,0.106498638
Ptr06,0.149276866
Ptr06,0.117450417
Ptr06,0.073756083
Ptr06,0.110772985
Ptr06,0.11247378
Ptr06,0.134653098
Ptr06,0.099964843
Ptr06,0.10323493
Ptr06,0.083756667
Ptr06,0.093712687
Ptr06,0.134398146
Ptr06,0.098627509
Ptr06,0.068990907
Ptr06,0.121798544
Ptr06,0.107472953
Ptr06,0.067385495
Ptr06,0.079666518
Ptr06,0.111807916
Ptr06,0.146367339
Ptr06,0.107080621
Ptr06,0.136594602
Ptr06,0.076654068
Ptr06,0.118299271
Ptr06,0.092071008
Ptr06,0.081795548
Ptr06,0.128066982
Ptr06,0.11153382
Ptr06,0.095282175
Ptr06,0.065706235
Ptr06,0.111899736
Ptr06,0.156336935
Ptr06,0.111480911
Ptr06,0.113684794
Ptr06,0.114863282
Ptr06,0.151565838
Ptr06,0.094138078
Ptr06,0.149435014
Ptr06,0.086343314
Ptr06,0.066376254
Ptr06,0.093119123
Ptr06,0.1030779
Ptr06,0.158045371
Ptr06,0.077505802
Ptr06,0.104844926
Ptr06,0.108641278
Ptr06,0.129777406
Ptr06,0.095801437
Ptr06,0.152914751
Ptr06,0.117710236
Ptr06,0.131201643
Ptr06,0.164414619
Ptr06,0.123325015
Ptr06,0.11238926
Ptr06,0.096073088
Ptr06,0.096938719
Ptr06,0.183106898
Ptr06,0.107248339
Ptr06,0.124045262
Ptr06,0.106191544
Ptr06,0.128341202
Ptr06,0.13395534
Ptr06,0.091099899
Ptr06,0.154307561
Ptr06,0.184036897
Ptr06,0.080300893
Ptr06,0.086181503
Ptr06,0.067323535
Ptr06,0.052008918
Ptr06,0.118146909
Ptr06,0.125148888
Ptr06,0.151703604
Ptr06,0.096032351
Ptr06,0.162209724
Ptr06,0.079616829
Ptr06,0.053870663
Ptr06,0.086185694
Ptr06,0.089153987
Ptr06,0.067108131
Ptr06,0.074636597
Ptr06,0.068514578
Ptr06,0.116434904
Ptr06,0.116999994
Ptr06,0.098628164
Ptr06,0.094809766
Ptr06,0.182694398
Ptr06,0.110653932
Ptr06,0.183517172
Ptr06,0.088499755
Ptr06,0.10560491
Ptr06,0.115547796
Ptr06,0.191307028
Ptr06,0.132944163
Ptr06,0.089394254
Ptr06,0.135941462
Ptr06,0.088454752
Ptr06,0.103628173
Ptr06,0.130402402
Ptr06,0.144699862
Ptr06,0.096507435
Ptr06,0.153109452
Ptr06,0.133329759
Ptr06,0.1613155
Ptr06,0.125067528
Ptr06,0.096567992
Ptr06,0.107890685
Ptr06,0.206474164
Ptr06,0.027774483
Ptr06,0.064272978
Ptr06,0.13129947
Ptr06,0.103295111
Ptr06,0.07348397
Ptr06,0.113635073
Ptr06,0.07587705
Ptr06,0.107258433
Ptr06,0.140683265
Ptr06,0.095617859
Ptr06,0.097977364
Ptr06,0.050300608
Ptr06,0.106530096
Ptr06,0.092004018
Ptr06,0.098263617
Ptr06,0.176600883
Ptr06,0.084876372
Ptr06,0.123770453
Ptr06,0.122139519
Ptr06,0.084306876
Ptr06,0.101530468
Ptr06,0.140063211
Ptr06,0.129909901
Ptr06,0.082673074
Ptr06,0.159853774
Ptr06,0.140960575
Ptr06,0.129688749
Ptr06,0.071434241
Ptr06,0.10543628
Ptr06,0.130953078
Ptr06,0.108369739
Ptr06,0.08992905
Ptr06,0.159049676
Ptr06,0.111849962
Ptr06,0.157636974
Ptr06,0.068769639
Ptr06,0.117106346
Ptr06,0.07248484
Ptr06,0.108042731
Ptr06,0.061664389
Ptr06,0.128424854
Ptr06,0.049998994
Ptr06,0.124288689
Ptr06,0.094000452
Ptr06,0.104070501
Ptr06,0.10125815
Ptr06,0.073326394
Ptr06,0.110683261
Ptr06,0.073432687
Ptr06,0.090739664
Ptr06,0.121790334
Ptr06,0.108876289
Ptr06,0.130762243
Ptr06,0.108120039
Ptr06,0.123630412
Ptr06,0.088282099
Ptr06,0.100783928
Ptr06,0.138387965
Ptr06,0.153847513
Ptr06,0.160441665
Ptr06,0.082715404
Ptr06,0.123222279
Ptr06,0.093907758
Ptr06,0.080739805
Ptr06,0.073665098
Ptr06,0.13220717
Ptr06,0.112422222
Ptr06,0.034490732
Ptr06,0.126428495
Ptr06,0.112049648
Ptr06,0.100738361
Ptr06,0.119664417
Ptr06,0.054775957
Ptr06,0.081571623
Ptr06,0.087717828
Ptr06,0.111875094
Ptr06,0.135004759
Ptr06,0.125123858
Ptr06,0.12957195
Ptr06,0.070294799
Ptr06,0.12326852
Ptr06,0.101972243
Ptr06,0.08126869
Ptr06,0.09949532
Ptr06,0.086835486
Ptr06,0.100121203
Ptr06,0.103377869
Ptr06,0.06373634
Ptr06,0.081593657
Ptr06,0.094149023
Ptr06,0.088147012
Ptr06,0.065593541
Ptr06,0.067882047
Ptr06,0.117752015
Ptr06,0.10767386
Ptr06,0.075929628
Ptr06,0.087059001
Ptr06,0.084853596
Ptr06,0.086086924
Ptr06,0.11687938
Ptr06,0.130944926
Ptr06,0.131429927
Ptr06,0.0548224
Ptr06,0.174718102
Ptr06,0.117943095
Ptr06,0.141371977
Ptr06,0.104988545
Ptr06,0.098407049
Ptr06,0.129069255
Ptr06,0.093861708
Ptr06,0.122006067
Ptr06,0.065134259
Ptr06,0.091753648
Ptr06,0.075500716
Ptr06,0.074266725
Ptr06,0.10825381
Ptr06,0.096352225
Ptr06,0.09574537
Ptr06,0.072460098
Ptr06,0.203009129
Ptr06,0.105039767
Ptr06,0.137008265
Ptr06,0.110705435
Ptr06,0.120557733
Ptr06,0.115218465
Ptr06,0.06699736
Ptr06,0.194318293
Ptr06,0.081728118
Ptr06,0.087441215
Ptr06,0.08435756
Ptr06,0.141143081
Ptr06,0.112028466
Ptr06,0.102676818
Ptr06,0.110814946
Ptr06,0.112473975
Ptr06,0.11186947
Ptr06,0.09981134
Ptr06,0.080845873
Ptr06,0.050802402
Ptr06,0.10764159
Ptr06,0.13185818
Ptr06,0.099076588
Ptr06,0.105225118
Ptr06,0.114611233
Ptr06,0.136486729
Ptr06,0.069000279
Ptr06,0.052682765
Ptr06,0.079690098
Ptr06,0.107742675
Ptr06,0.124383795
Ptr06,0.203144622
Ptr06,0.07813912
Ptr06,0.140544984
Ptr06,0.098714798
Ptr06,0.099993855
Ptr06,0.122095071
Ptr06,0.076624554
Ptr06,0.093188121
Ptr06,0.12285638
Ptr06,0.080729598
Ptr06,0.112790844
Ptr06,0.048770016
Ptr06,0.09038688
Ptr06,0.156086555
Ptr06,0.079397496
Ptr06,0.12103779
Ptr06,0.172148588
Ptr06,0.083688688
Ptr06,0.104312668
Ptr06,0.125277009
Ptr06,0.085693704
Ptr06,0.105986281
Ptr06,0.127405649
Ptr06,0.090764318
Ptr06,0.131219764
Ptr06,0.078039034
Ptr06,0.126205105
Ptr06,0.106964789
Ptr06,0.102212682
Ptr06,0.106919126
Ptr06,0.107825374
Ptr06,0.132229482
Ptr06,0.139813169
Ptr06,0.057545661
Ptr06,0.116238992
Ptr06,0.120723162
Ptr06,0.108367016
Ptr06,0.112897234
Ptr06,0.073254195
Ptr06,0.090211838
Ptr06,0.135789421
Ptr06,0.067809276
Ptr06,0.044455507
Ptr07,0.080536885
Ptr07,0.114942531
Ptr07,0.135843522
Ptr07,0.126301047
Ptr07,0.126855672
Ptr07,0.090481271
Ptr07,0.179365427
Ptr07,0.104367218
Ptr07,0.185312884
Ptr07,0.134176765
Ptr07,0.094622449
Ptr07,0.097328825
Ptr07,0.113073043
Ptr07,0.124763596
Ptr07,0.185628277
Ptr07,0.111844706
Ptr07,0.047225288
Ptr07,0.171449982
Ptr07,0.128171815
Ptr07,0.059977243
Ptr07,0.169793006
Ptr07,0.176923788
Ptr07,0.114530974
Ptr07,0.091938432
Ptr07,0.133847801
Ptr07,0.038937816
Ptr07,0.091619965
Ptr07,0.115886546
Ptr07,0.042259524
Ptr07,0.055593928
Ptr07,0.158563075
Ptr07,0.081169751
Ptr07,0.089712024
Ptr07,0.185620916
Ptr07,0.169796858
Ptr07,0.073618852
Ptr07,0.068077792
Ptr07,0.183093141
Ptr07,0.097926483
Ptr07,0.059257566
Ptr07,0.075263933
Ptr07,0.13535911
Ptr07,0.065339676
Ptr07,0.107052701
Ptr07,0.089578271
Ptr07,0.130873986
Ptr07,0.111043191
Ptr07,0.126341333
Ptr07,0.112968482
Ptr07,0.111572919
Ptr07,0.098333415
Ptr07,0.072571964
Ptr07,0.148954317
Ptr07,0.03426287
Ptr07,0.110878218
Ptr07,0.150407886
Ptr07,0.109706787
Ptr07,0.128986087
Ptr07,0.121838204
Ptr07,0.168152058
Ptr07,0.13568642
Ptr07,0.113689614
Ptr07,0.147388315
Ptr07,0.177592425
Ptr07,0.149625211
Ptr07,0.153021691
Ptr07,0.083350607
Ptr07,0.078504236
Ptr07,0.166157326
Ptr07,0.15125581
Ptr07,0.077322664
Ptr07,0.139071799
Ptr07,0.099699702
Ptr07,0.097074716
Ptr07,0.178790249
Ptr07,0.110628739
Ptr07,0.144097451
Ptr07,0.107242233
Ptr07,0.159852571
Ptr07,0.038617712
Ptr07,0.154581945
Ptr07,0.100046153
Ptr07,0.082637575
Ptr07,0.078032988
Ptr07,0.067191087
Ptr07,0.201295634
Ptr07,0.182388622
Ptr07,0.060383554
Ptr07,0.112570081
Ptr07,0.105403495
Ptr07,0.04968345
Ptr07,0.157740218
Ptr07,0.090558803
Ptr07,0.048003058
Ptr07,0.078804993
Ptr07,0.112006178
Ptr07,0.068319685
Ptr07,0.094669013
Ptr07,0.133356779
Ptr07,0.107222503
Ptr07,0.172392831
Ptr07,0.124553163
Ptr07,0.151551371
Ptr07,0.096407732
Ptr07,0.053018154
Ptr07,0.10551288
Ptr07,0.128179845
Ptr07,0.224583892
Ptr07,0.053919709
Ptr07,0.207450033
Ptr07,0.123474259
Ptr07,0.087684459
Ptr07,0.099694067
Ptr07,0.134905052
Ptr07,0.111633892
Ptr07,0.092623452
Ptr07,0.168278277
Ptr07,0.163234623
Ptr07,0.114754118
Ptr07,0.167618869
Ptr07,0.075412685
Ptr07,0.090165471
Ptr07,0.097439117
Ptr07,0.095374699
Ptr07,0.133602975
Ptr07,0.080447245
Ptr07,0.088613982
Ptr07,0.098802543
Ptr07,0.145062621
Ptr07,0.091589143
Ptr07,0.173481899
Ptr07,0.170672778
Ptr07,0.051018128
Ptr07,0.105558756
Ptr07,0.07653261
Ptr07,0.137383068
Ptr07,0.135863298
Ptr07,0.087847841
Ptr07,0.065962384
Ptr07,0.101051909
Ptr07,0.042941032
Ptr07,0.101037497
Ptr07,0.103651687
Ptr07,0.120931264
Ptr07,0.131664725
Ptr07,0.119386203
Ptr07,0.092131442
Ptr07,0.140796644
Ptr07,0.168469302
Ptr07,0.167755306
Ptr07,0.197460284
Ptr07,0.06027279
Ptr07,0.112653043
Ptr07,0.06153181
Ptr07,0.118590736
Ptr07,0.141335172
Ptr07,0.19038174
Ptr07,0.141639328
Ptr07,0.121368759
Ptr07,0.068047432
Ptr07,0.093441229
Ptr07,0.187619049
Ptr07,0.171751177
Ptr07,0.135539106
Ptr07,0.062114229
Ptr07,0.112173053
Ptr07,0.088839956
Ptr07,0.108685571
Ptr07,0.115111206
Ptr07,0.130535399
Ptr07,0.11161043
Ptr07,0.132346599
Ptr07,0.091547421
Ptr07,0.163662613
Ptr07,0.07585309
Ptr07,0.106235974
Ptr07,0.145751214
Ptr07,0.077320555
Ptr07,0.198501026
Ptr07,0.144841509
Ptr07,0.092319858
Ptr07,0.127110014
Ptr07,0.071791956
Ptr07,0.111481177
Ptr07,0.197397603
Ptr07,0.080847686
Ptr07,0.113278187
Ptr07,0.103893912
Ptr07,0.083292513
Ptr07,0.082018724
Ptr07,0.144049629
Ptr07,0.12767219
Ptr07,0.119541011
Ptr07,0.072350124
Ptr07,0.101229091
Ptr07,0.14463871
Ptr07,0.140508646
Ptr07,0.138290734
Ptr07,0.186616463
Ptr07,0.099233917
Ptr07,0.096544902
Ptr07,0.123775869
Ptr07,0.153335397
Ptr07,0.034241584
Ptr07,0.132340197
Ptr07,0.080962883
Ptr07,0.141657611
Ptr07,0.109511036
Ptr07,0.173352149
Ptr07,0.12493481
Ptr07,0.14731005
Ptr07,0.129446669
Ptr07,0.112809823
Ptr07,0.135692144
Ptr07,0.127035664
Ptr07,0.101388454
Ptr07,0.254768015
Ptr07,0.163612692
Ptr07,0.057243466
Ptr07,0.114844027
Ptr07,0.137449849
Ptr07,0.063585064
Ptr07,0.095838377
Ptr07,0.154399988
Ptr07,0.08647776
Ptr07,0.123919334
Ptr07,0.092488455
Ptr07,0.186777938
Ptr07,0.090180499
Ptr07,0.159155693
Ptr07,0.113707236
Ptr07,0.074235567
Ptr07,0.100215435
Ptr07,0.094176586
Ptr07,0.0869529
Ptr07,0.102691919
Ptr07,0.112210138
Ptr07,0.10305014
Ptr07,0.131362194
Ptr07,0.082184337
Ptr07,0.13026984
Ptr07,0.094239722
Ptr07,0.061133238
Ptr07,0.152017945
Ptr07,0.113453198
Ptr07,0.143652548
Ptr07,0.068693266
Ptr07,0.159285057
Ptr07,0.171985105
Ptr07,0.121611277
Ptr07,0.090947606
Ptr07,0.153612824
Ptr07,0.066151104
Ptr07,0.126317084
Ptr07,0.093391335
Ptr07,0.126801827
Ptr07,0.120716082
Ptr07,0.071434398
Ptr07,0.159459442
Ptr07,0.186724908
Ptr07,0.138753397
Ptr07,0.185679213
Ptr07,0.11185423
Ptr07,0.043181713
Ptr07,0.09043115
Ptr07,0.107734406
Ptr07,0.171630291
Ptr07,0.095940686
Ptr07,0.051291331
Ptr07,0.117283916
Ptr07,0.071985595
Ptr07,0.119765827
Ptr07,0.140259103
Ptr07,0.10741414
Ptr07,0.113249475
Ptr07,0.0792291
Ptr07,0.173605746
Ptr07,0.17360634
Ptr07,0.155675649
Ptr07,0.049368669
Ptr07,0.077852066
Ptr07,0.101737792
Ptr07,0.063180819
Ptr07,0.108478349
Ptr07,0.119799941
Ptr07,0.117825944
Ptr07,0.196316155
Ptr07,0.067623082
Ptr07,0.141726232
Ptr07,0.117569362
Ptr07,0.052362318
Ptr07,0.039816389
Ptr07,0.12233149
Ptr07,0.099733094
Ptr07,0.076199976
Ptr07,0.159460354
Ptr07,0.096244216
Ptr07,0.088399379
Ptr07,0.117801128
Ptr07,0.131425166
Ptr07,0.222486981
Ptr07,0.081898422
Ptr07,0.124208483
Ptr07,0.186733984
Ptr07,0.13097823
Ptr07,0.164088551
Ptr07,0.113899707
Ptr07,0.090560107
Ptr07,0.094711774
Ptr07,0.073792747
Ptr07,0.086546577
Ptr07,0.099370042
Ptr07,0.0907352
Ptr07,0.171766822
Ptr07,0.099866123
Ptr07,0.176824116
Ptr07,0.084063876
Ptr07,0.092461587
Ptr07,0.096223426
Ptr07,0.151437211
Ptr07,0.17508522
Ptr07,0.157638319
Ptr07,0.058716714
Ptr07,0.166199261
Ptr07,0.209839031
Ptr07,0.097011759
Ptr07,0.16521293
Ptr07,0.097438147
Ptr07,0.169145893
Ptr07,0.154758348
Ptr07,0.061946495
Ptr07,0.123304089
Ptr07,0.069765407
Ptr07,0.104087849
Ptr07,0.088646192
Ptr07,0.143967865
Ptr07,0.09841982
Ptr07,0.108150089
Ptr07,0.11551915
Ptr07,0.058699149
Ptr07,0.106251605
Ptr07,0.178439579
Ptr07,0.070325875
Ptr07,0.117588293
Ptr07,0.149356881
Ptr07,0.076043106
Ptr07,0.100897333
Ptr07,0.108856264
Ptr07,0.209257297
Ptr07,0.08928904
Ptr07,0.099997553
Ptr07,0.105353227
Ptr07,0.182717666
Ptr07,0.081507716
Ptr07,0.179833668
Ptr07,0.110052679
Ptr07,0.106277785
Ptr07,0.119770473
Ptr07,0.140454568
Ptr07,0.045129093
Ptr07,0.120880512
Ptr07,0.112599147
Ptr07,0.068560064
Ptr07,0.081978058
Ptr07,0.138573758
Ptr07,0.134545809
Ptr07,0.116920163
Ptr07,0.151199608
Ptr07,0.062133553
Ptr07,0.100533543
Ptr07,0.084769723
Ptr07,0.066479372
Ptr07,0.124601167
Ptr07,0.174561532
Ptr07,0.042131733
Ptr07,0.114920846
Ptr07,0.171935417
Ptr07,0.144846148
Ptr07,0.12918807
Ptr07,0.083379198
Ptr07,0.154720598
Ptr07,0.095744736
Ptr07,0.114362181
Ptr07,0.114746594
Ptr07,0.072138546
Ptr07,0.089484365
Ptr07,0.161588981
Ptr07,0.131159478
Ptr07,0.116053262
Ptr07,0.197716032
Ptr07,0.070927634
Ptr07,0.148721521
Ptr07,0.075992465
Ptr07,0.067641657
Ptr07,0.078913931
Ptr07,0.146091146
Ptr07,0.065725831
Ptr07,0.098826298
Ptr07,0.062257225
Ptr07,0.133431123
Ptr07,0.112716529
Ptr07,0.099251439
Ptr07,0.116296395
Ptr07,0.087836673
Ptr07,0.161281665
Ptr07,0.04897894
Ptr07,0.130106479
Ptr07,0.082940167
Ptr07,0.176284364
Ptr07,0.168479382
Ptr07,0.085212993
Ptr07,0.069639306
Ptr07,0.054287489
Ptr07,0.111522692
Ptr07,0.076818874
Ptr07,0.058043273
Ptr07,0.080271725
Ptr07,0.099345754
Ptr07,0.107773645
Ptr07,0.120340618
Ptr07,0.110080786
Ptr07,0.080549899
Ptr07,0.140494459
Ptr07,0.052368396
Ptr07,0.048699742
Ptr07,0.0996786
Ptr07,0.129286866
Ptr07,0.109779335
Ptr07,0.070853251
Ptr07,0.121070387
Ptr07,0.086610733
Ptr07,0.086262766
Ptr07,0.12598259
Ptr08,0.233783244
Ptr08,0.327724523
Ptr08,0.092605043
Ptr08,0.303721087
Ptr08,0.177025887
Ptr08,0.087170204
Ptr08,0.163172544
Ptr08,0.316276926
Ptr08,0.131204387
Ptr08,0.134121613
Ptr08,0.390808587
Ptr08,0.355543814
Ptr08,0.087851892
Ptr08,0.247094759
Ptr08,0.387994184
Ptr08,0.256606922
Ptr08,0.230583785
Ptr08,0.077191174
Ptr08,0.281405169
Ptr08,0.24574232
Ptr08,0.456933486
Ptr08,0.090572667
Ptr08,0.088723937
Ptr08,0.213154381
Ptr08,0.385652106
Ptr08,0.361049499
Ptr08,0.061995526
Ptr08,0.167739906
Ptr08,0.146635837
Ptr08,0.224319414
Ptr08,0.162844944
Ptr08,0.084367561
Ptr08,0.355209775
Ptr08,0.429941307
Ptr08,0.43804153
Ptr08,0.401151614
Ptr08,0.240526164
Ptr08,0.327384377
Ptr08,0.119119276
Ptr08,0.23132558
Ptr08,0.311820829
Ptr08,0.369233848
Ptr08,0.169597037
Ptr08,0.342123302
Ptr08,0.327584753
Ptr08,0.288290486
Ptr08,0.219933993
Ptr08,0.110510819
Ptr08,0.213399709
Ptr08,0.1140216
Ptr08,0.102265992
Ptr08,0.342737626
Ptr08,0.103195115
Ptr08,0.118253279
Ptr08,0.275226477
Ptr08,0.331988759
Ptr08,0.247751548
Ptr08,0.110571023
Ptr08,0.108120422
Ptr08,0.235004059
Ptr08,0.36614578
Ptr08,0.29884435
Ptr08,0.315234427
Ptr08,0.151264445
Ptr08,0.274891927
Ptr08,0.142742986
Ptr08,0.178512543
Ptr08,0.289238692
Ptr08,0.389552646
Ptr08,0.308072622
Ptr08,0.204636241
Ptr08,0.169299701
Ptr08,0.281537941
Ptr08,0.124696395
Ptr08,0.132473144
Ptr08,0.362992434
Ptr08,0.155140745
Ptr08,0.251627343
Ptr08,0.241332197
Ptr08,0.306215031
Ptr08,0.30197543
Ptr08,0.098449514
Ptr08,0.413432459
Ptr08,0.157927778
Ptr08,0.123908432
Ptr08,0.167631805
Ptr08,0.255962084
Ptr08,0.202646755
Ptr08,0.12657832
Ptr08,0.269462591
Ptr08,0.207279809
Ptr08,0.252088622
Ptr08,0.232314347
Ptr08,0.206562128
Ptr08,0.367853874
Ptr08,0.303716647
Ptr08,0.191443157
Ptr08,0.158618761
Ptr08,0.285695478
Ptr08,0.102916207
Ptr08,0.194814499
Ptr08,0.198612561
Ptr08,0.248851774
Ptr08,0.139692101
Ptr08,0.406287532
Ptr08,0.148555659
Ptr08,0.40603686
Ptr08,0.430913585
Ptr08,0.148988908
Ptr08,0.198886412
Ptr08,0.232512496
Ptr08,0.227808485
Ptr08,0.085160328
Ptr08,0.181905471
Ptr08,0.172132228
Ptr08,0.150204414
Ptr08,0.252644419
Ptr08,0.305962371
Ptr08,0.338475099
Ptr08,0.227997712
Ptr08,0.222253416
Ptr08,0.401072537
Ptr08,0.128642062
Ptr08,0.392318585
Ptr08,0.249289128
Ptr08,0.425949078
Ptr08,0.074523017
Ptr08,0.428728546
Ptr08,0.149473695
Ptr08,0.223852663
Ptr08,0.255997041
Ptr08,0.28328949
Ptr08,0.098364897
Ptr08,0.333430239
Ptr08,0.303265727
Ptr08,0.389083255
Ptr09,0.04159111
Ptr09,0.05439088
Ptr09,0.040668598
Ptr09,0.046692541
Ptr09,0.04819866
Ptr09,0.046746083
Ptr09,0.056152261
Ptr09,0.057445214
Ptr09,0.032056501
Ptr09,0.042124277
Ptr09,0.02881832
Ptr09,0.031400767
Ptr09,0.155256815
Ptr09,0.058935088
Ptr09,0.091914182
Ptr09,0.051524315
Ptr09,0.058771607
Ptr09,0.029767813
Ptr09,0.092770052
Ptr09,0.027607776
Ptr09,0.03472874
Ptr09,0.038704399
Ptr09,0.035615163
Ptr09,0.078972012
Ptr09,0.027611266
Ptr09,0.044247946
Ptr09,0.057968938
Ptr09,0.055471717
Ptr09,0.036612889
Ptr09,0.023365288
Ptr10,0.074841573
Ptr10,0.081402447
Ptr10,0.073604054
Ptr10,0.062311371
Ptr10,0.1781672
Ptr10,0.086466594
Ptr10,0.059228625
Ptr10,0.192698681
Ptr10,0.166922052
Ptr10,0.091085139
Ptr10,0.099454989
Ptr10,0.11748031
Ptr10,0.131443841
Ptr10,0.137569773
Ptr10,0.156742734
Ptr10,0.140553654
Ptr10,0.195787916
Ptr10,0.108965016
Ptr10,0.140108455
Ptr10,0.101020695
Ptr10,0.08933544
Ptr10,0.098382433
Ptr10,0.113350702
Ptr10,0.056105027
